ancestor,descendant,depth
68ddce617855a20e2f5ddba4,68ddcec87855a20e2f5ddbb0,1
68ddce587855a20e2f5ddba3,68ddcec87855a20e2f5ddbb0,2
68dd56228d5c1dd8f9cf5c5a,68ddcec87855a20e2f5ddbb0,3
68ddcef57855a20e2f5ddbb1,68ddcef57855a20e2f5ddbb1,0
68ddce587855a20e2f5ddba2,68ddcef57855a20e2f5ddbb1,1
68dd56228d5c1dd8f9cf5c5a,68ddcef57855a20e2f5ddbb1,2
68ddcef57855a20e2f5ddbb2,68ddcef57855a20e2f5ddbb2,0
68ddce587855a20e2f5ddba2,68ddcef57855a20e2f5ddbb2,1
68dd56228d5c1dd8f9cf5c5a,68ddcef57855a20e2f5ddbb2,2
68ddcefe7855a20e2f5ddbb3,68ddcefe7855a20e2f5ddbb3,0
68ddcef57855a20e2f5ddbb2,68ddcefe7855a20e2f5ddbb3,1
68ddce587855a20e2f5ddba2,68ddcefe7855a20e2f5ddbb3,2
68dd56228d5c1dd8f9cf5c5a,68ddcefe7855a20e2f5ddbb3,3
68ddcefe7855a20e2f5ddbb4,68ddcefe7855a20e2f5ddbb4,0
68ddcef57855a20e2f5ddbb2,68ddcefe7855a20e2f5ddbb4,1
68ddce587855a20e2f5ddba2,68ddcefe7855a20e2f5ddbb4,2
68dd56228d5c1dd8f9cf5c5a,68ddcefe7855a20e2f5ddbb4,3
68ddcf197855a20e2f5ddbb5,68ddcf197855a20e2f5ddbb5,0
68ddcef57855a20e2f5ddbb1,68ddcf197855a20e2f5ddbb5,1
68ddce587855a20e2f5ddba2,68ddcf197855a20e2f5ddbb5,2
68dd56228d5c1dd8f9cf5c5a,68ddcf197855a20e2f5ddbb5,3
68ddcf197855a20e2f5ddbb6,68ddcf197855a20e2f5ddbb6,0
68ddcef57855a20e2f5ddbb1,68ddcf197855a20e2f5ddbb6,1
68ddce587855a20e2f5ddba2,68ddcf197855a20e2f5ddbb6,2
68dd56228d5c1dd8f9cf5c5a,68ddcf197855a20e2f5ddbb6,3
68ddcf197855a20e2f5ddbb7,68ddcf197855a20e2f5ddbb7,0
68ddcef57855a20e2f5ddbb1,68ddcf197855a20e2f5ddbb7,1
68ddce587855a20e2f5ddba2,68ddcf197855a20e2f5ddbb7,2
68dd56228d5c1dd8f9cf5c5a,68ddcf197855a20e2f5ddbb7,3
68ddcf457855a20e2f5ddbb8,68ddcf457855a20e2f5ddbb8,0
68dd56228d5c1dd8f9cf5c5b,68ddcf457855a20e2f5ddbb8,1
68ddcf457855a20e2f5ddbb9,68ddcf457855a20e2f5ddbb9,0
68dd56228d5c1dd8f9cf5c5b,68ddcf457855a20e2f5ddbb9,1
68ddcf457855a20e2f5ddbba,68ddcf457855a20e2f5ddbba,0
68dd56228d5c1dd8f9cf5c5b,68ddcf457855a20e2f5ddbba,1
68ddcf577855a20e2f5ddbbb,68ddcf577855a20e2f5ddbbb,0
68ddcf457855a20e2f5ddbb9,68ddcf577855a20e2f5ddbbb,1
68dd56228d5c1dd8f9cf5c5b,68ddcf577855a20e2f5ddbbb,2
68ddcf577855a20e2f5ddbbc,68ddcf577855a20e2f5ddbbc,0
68ddcf457855a20e2f5ddbb9,68ddcf577855a20e2f5ddbbc,1
68dd56228d5c1dd8f9cf5c5b,68ddcf577855a20e2f5ddbbc,2
68ddcf577855a20e2f5ddbbd,68ddcf577855a20e2f5ddbbd,0
68ddcf457855a20e2f5ddbb9,68ddcf577855a20e2f5ddbbd,1
68dd56228d5c1dd8f9cf5c5b,68ddcf577855a20e2f5ddbbd,2
68ddcf7a7855a20e2f5ddbbe,68ddcf7a7855a20e2f5ddbbe,0
68ddcf457855a20e2f5ddbb8,68ddcf7a7855a20e2f5ddbbe,1
68dd56228d5c1dd8f9cf5c5b,68ddcf7a7855a20e2f5ddbbe,2
68ddcf837855a20e2f5ddbbf,68ddcf837855a20e2f5ddbbf,0
68ddcf7a7855a20e2f5ddbbe,68ddcf837855a20e2f5ddbbf,1
68ddcf457855a20e2f5ddbb8,68ddcf837855a20e2f5ddbbf,2
68dd56228d5c1dd8f9cf5c5b,68ddcf837855a20e2f5ddbbf,3
68ddcf837855a20e2f5ddbc0,68ddcf837855a20e2f5ddbc0,0
68ddcf7a7855a20e2f5ddbbe,68ddcf837855a20e2f5ddbc0,1
68ddcf457855a20e2f5ddbb8,68ddcf837855a20e2f5ddbc0,2
68dd56228d5c1dd8f9cf5c5b,68ddcf837855a20e2f5ddbc0,3
68ddcf837855a20e2f5ddbc1,68ddcf837855a20e2f5ddbc1,0
68ddcf7a7855a20e2f5ddbbe,68ddcf837855a20e2f5ddbc1,1
68ddcf457855a20e2f5ddbb8,68ddcf837855a20e2f5ddbc1,2
68dd56228d5c1dd8f9cf5c5b,68ddcf837855a20e2f5ddbc1,3
68ddcfa87855a20e2f5ddbc2,68ddcfa87855a20e2f5ddbc2,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc2,1
68ddcfa87855a20e2f5ddbc3,68ddcfa87855a20e2f5ddbc3,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc3,1
68ddcfa87855a20e2f5ddbc4,68ddcfa87855a20e2f5ddbc4,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc4,1
68ddcfa87855a20e2f5ddbc5,68ddcfa87855a20e2f5ddbc5,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc5,1
68ddcfa87855a20e2f5ddbc6,68ddcfa87855a20e2f5ddbc6,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc6,1
68ddcfa87855a20e2f5ddbc7,68ddcfa87855a20e2f5ddbc7,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc7,1
68ddcfa87855a20e2f5ddbc8,68ddcfa87855a20e2f5ddbc8,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc8,1
68ddcfa87855a20e2f5ddbc9,68ddcfa87855a20e2f5ddbc9,0
68dd56228d5c1dd8f9cf5c5c,68ddcfa87855a20e2f5ddbc9,1
68ddcfb17855a20e2f5ddbca,68ddcfb17855a20e2f5ddbca,0
68ddcfa87855a20e2f5ddbc9,68ddcfb17855a20e2f5ddbca,1
68dd56228d5c1dd8f9cf5c5c,68ddcfb17855a20e2f5ddbca,2
68ddcfb17855a20e2f5ddbcb,68ddcfb17855a20e2f5ddbcb,0
68ddcfa87855a20e2f5ddbc9,68ddcfb17855a20e2f5ddbcb,1
68dd56228d5c1dd8f9cf5c5c,68ddcfb17855a20e2f5ddbcb,2
68ddcfbb7855a20e2f5ddbcc,68ddcfbb7855a20e2f5ddbcc,0
68ddcfb17855a20e2f5ddbcb,68ddcfbb7855a20e2f5ddbcc,1
68ddcfa87855a20e2f5ddbc9,68ddcfbb7855a20e2f5ddbcc,2
68dd56228d5c1dd8f9cf5c5c,68ddcfbb7855a20e2f5ddbcc,3
68ddcfbb7855a20e2f5ddbcd,68ddcfbb7855a20e2f5ddbcd,0
68ddcfb17855a20e2f5ddbcb,68ddcfbb7855a20e2f5ddbcd,1
68ddcfa87855a20e2f5ddbc9,68ddcfbb7855a20e2f5ddbcd,2
68dd56228d5c1dd8f9cf5c5c,68ddcfbb7855a20e2f5ddbcd,3
68ddcfbb7855a20e2f5ddbce,68ddcfbb7855a20e2f5ddbce,0
68ddcfb17855a20e2f5ddbcb,68ddcfbb7855a20e2f5ddbce,1
68ddcfa87855a20e2f5ddbc9,68ddcfbb7855a20e2f5ddbce,2
68dd56228d5c1dd8f9cf5c5c,68ddcfbb7855a20e2f5ddbce,3
68ddcfbb7855a20e2f5ddbcf,68ddcfbb7855a20e2f5ddbcf,0
68ddcfb17855a20e2f5ddbcb,68ddcfbb7855a20e2f5ddbcf,1
68ddcfa87855a20e2f5ddbc9,68ddcfbb7855a20e2f5ddbcf,2
68dd56228d5c1dd8f9cf5c5c,68ddcfbb7855a20e2f5ddbcf,3
68ddcfeb7855a20e2f5ddbd0,68ddcfeb7855a20e2f5ddbd0,0
68ddcfb17855a20e2f5ddbca,68ddcfeb7855a20e2f5ddbd0,1
68ddcfa87855a20e2f5ddbc9,68ddcfeb7855a20e2f5ddbd0,2
68dd56228d5c1dd8f9cf5c5c,68ddcfeb7855a20e2f5ddbd0,3
68ddcfeb7855a20e2f5ddbd1,68ddcfeb7855a20e2f5ddbd1,0
68ddcfb17855a20e2f5ddbca,68ddcfeb7855a20e2f5ddbd1,1
68ddcfa87855a20e2f5ddbc9,68ddcfeb7855a20e2f5ddbd1,2
68dd56228d5c1dd8f9cf5c5c,68ddcfeb7855a20e2f5ddbd1,3
68ddcfeb7855a20e2f5ddbd2,68ddcfeb7855a20e2f5ddbd2,0
68ddcfb17855a20e2f5ddbca,68ddcfeb7855a20e2f5ddbd2,1
68ddcfa87855a20e2f5ddbc9,68ddcfeb7855a20e2f5ddbd2,2
68dd56228d5c1dd8f9cf5c5c,68ddcfeb7855a20e2f5ddbd2,3
68ddd0117855a20e2f5ddbd3,68ddd0117855a20e2f5ddbd3,0
68ddcfa87855a20e2f5ddbc8,68ddd0117855a20e2f5ddbd3,1
68dd56228d5c1dd8f9cf5c5c,68ddd0117855a20e2f5ddbd3,2
68ddd0117855a20e2f5ddbd4,68ddd0117855a20e2f5ddbd4,0
68ddcfa87855a20e2f5ddbc8,68ddd0117855a20e2f5ddbd4,1
68dd56228d5c1dd8f9cf5c5c,68ddd0117855a20e2f5ddbd4,2
68ddd0117855a20e2f5ddbd5,68ddd0117855a20e2f5ddbd5,0
68ddcfa87855a20e2f5ddbc8,68ddd0117855a20e2f5ddbd5,1
68dd56228d5c1dd8f9cf5c5c,68ddd0117855a20e2f5ddbd5,2
68ddd0117855a20e2f5ddbd6,68ddd0117855a20e2f5ddbd6,0
68ddcfa87855a20e2f5ddbc8,68ddd0117855a20e2f5ddbd6,1
68dd56228d5c1dd8f9cf5c5c,68ddd0117855a20e2f5ddbd6,2
68ddd03e7855a20e2f5ddbd7,68ddd03e7855a20e2f5ddbd7,0
68ddcfa87855a20e2f5ddbc7,68ddd03e7855a20e2f5ddbd7,1
68dd56228d5c1dd8f9cf5c5c,68ddd03e7855a20e2f5ddbd7,2
68ddd03e7855a20e2f5ddbd8,68ddd03e7855a20e2f5ddbd8,0
68ddcfa87855a20e2f5ddbc7,68ddd03e7855a20e2f5ddbd8,1
68dd56228d5c1dd8f9cf5c5c,68ddd03e7855a20e2f5ddbd8,2
68ddd0587855a20e2f5ddbd9,68ddd0587855a20e2f5ddbd9,0
68ddcfa87855a20e2f5ddbc6,68ddd0587855a20e2f5ddbd9,1
68dd56228d5c1dd8f9cf5c5c,68ddd0587855a20e2f5ddbd9,2
68ddd0587855a20e2f5ddbda,68ddd0587855a20e2f5ddbda,0
68ddcfa87855a20e2f5ddbc6,68ddd0587855a20e2f5ddbda,1
68dd56228d5c1dd8f9cf5c5c,68ddd0587855a20e2f5ddbda,2
68ddd0587855a20e2f5ddbdb,68ddd0587855a20e2f5ddbdb,0
68ddcfa87855a20e2f5ddbc6,68ddd0587855a20e2f5ddbdb,1
68dd56228d5c1dd8f9cf5c5c,68ddd0587855a20e2f5ddbdb,2
68ddd0587855a20e2f5ddbdc,68ddd0587855a20e2f5ddbdc,0
68ddcfa87855a20e2f5ddbc6,68ddd0587855a20e2f5ddbdc,1
68dd56228d5c1dd8f9cf5c5c,68ddd0587855a20e2f5ddbdc,2
68ddd0587855a20e2f5ddbdd,68ddd0587855a20e2f5ddbdd,0
68ddcfa87855a20e2f5ddbc6,68ddd0587855a20e2f5ddbdd,1
68dd56228d5c1dd8f9cf5c5c,68ddd0587855a20e2f5ddbdd,2
68ddd08f7855a20e2f5ddbde,68ddd08f7855a20e2f5ddbde,0
68ddcfa87855a20e2f5ddbc5,68ddd08f7855a20e2f5ddbde,1
68dd56228d5c1dd8f9cf5c5c,68ddd08f7855a20e2f5ddbde,2
68ddd08f7855a20e2f5ddbdf,68ddd08f7855a20e2f5ddbdf,0
68ddcfa87855a20e2f5ddbc5,68ddd08f7855a20e2f5ddbdf,1
68dd56228d5c1dd8f9cf5c5c,68ddd08f7855a20e2f5ddbdf,2
68ddd08f7855a20e2f5ddbe0,68ddd08f7855a20e2f5ddbe0,0
68ddcfa87855a20e2f5ddbc5,68ddd08f7855a20e2f5ddbe0,1
68dd56228d5c1dd8f9cf5c5c,68ddd08f7855a20e2f5ddbe0,2
68ddd08f7855a20e2f5ddbe1,68ddd08f7855a20e2f5ddbe1,0
68ddcfa87855a20e2f5ddbc5,68ddd08f7855a20e2f5ddbe1,1
68dd56228d5c1dd8f9cf5c5c,68ddd08f7855a20e2f5ddbe1,2
68ddd0c37855a20e2f5ddbe2,68ddd0c37855a20e2f5ddbe2,0
68ddcfa87855a20e2f5ddbc4,68ddd0c37855a20e2f5ddbe2,1
68dd56228d5c1dd8f9cf5c5c,68ddd0c37855a20e2f5ddbe2,2
68ddd0c37855a20e2f5ddbe3,68ddd0c37855a20e2f5ddbe3,0
68ddcfa87855a20e2f5ddbc4,68ddd0c37855a20e2f5ddbe3,1
68dd56228d5c1dd8f9cf5c5c,68ddd0c37855a20e2f5ddbe3,2
68ddd0c37855a20e2f5ddbe4,68ddd0c37855a20e2f5ddbe4,0
68ddcfa87855a20e2f5ddbc4,68ddd0c37855a20e2f5ddbe4,1
68dd56228d5c1dd8f9cf5c5c,68ddd0c37855a20e2f5ddbe4,2
68ddd0c37855a20e2f5ddbe5,68ddd0c37855a20e2f5ddbe5,0
68ddcfa87855a20e2f5ddbc4,68ddd0c37855a20e2f5ddbe5,1
68dd56228d5c1dd8f9cf5c5c,68ddd0c37855a20e2f5ddbe5,2
68ddd0ff7855a20e2f5ddbe6,68ddd0ff7855a20e2f5ddbe6,0
68ddcfa87855a20e2f5ddbc3,68ddd0ff7855a20e2f5ddbe6,1
68dd56228d5c1dd8f9cf5c5c,68ddd0ff7855a20e2f5ddbe6,2
68ddd0ff7855a20e2f5ddbe7,68ddd0ff7855a20e2f5ddbe7,0
68ddcfa87855a20e2f5ddbc3,68ddd0ff7855a20e2f5ddbe7,1
68dd56228d5c1dd8f9cf5c5c,68ddd0ff7855a20e2f5ddbe7,2
68ddd0ff7855a20e2f5ddbe8,68ddd0ff7855a20e2f5ddbe8,0
68ddcfa87855a20e2f5ddbc3,68ddd0ff7855a20e2f5ddbe8,1
68dd56228d5c1dd8f9cf5c5c,68ddd0ff7855a20e2f5ddbe8,2
68ddd1237855a20e2f5ddbe9,68ddd1237855a20e2f5ddbe9,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbe9,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbe9,2
68ddd1237855a20e2f5ddbea,68ddd1237855a20e2f5ddbea,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbea,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbea,2
68ddd1237855a20e2f5ddbeb,68ddd1237855a20e2f5ddbeb,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbeb,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbeb,2
68ddd1237855a20e2f5ddbec,68ddd1237855a20e2f5ddbec,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbec,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbec,2
68ddd1237855a20e2f5ddbed,68ddd1237855a20e2f5ddbed,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbed,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbed,2
68ddd1237855a20e2f5ddbee,68ddd1237855a20e2f5ddbee,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbee,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbee,2
68ddd1237855a20e2f5ddbef,68ddd1237855a20e2f5ddbef,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbef,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbef,2
68ddd1237855a20e2f5ddbf0,68ddd1237855a20e2f5ddbf0,0
68ddcfa87855a20e2f5ddbc2,68ddd1237855a20e2f5ddbf0,1
68dd56228d5c1dd8f9cf5c5c,68ddd1237855a20e2f5ddbf0,2
68ddd1757855a20e2f5ddbf1,68ddd1757855a20e2f5ddbf1,0
68dd56228d5c1dd8f9cf5c5d,68ddd1757855a20e2f5ddbf1,1
68ddd1757855a20e2f5ddbf2,68ddd1757855a20e2f5ddbf2,0
68dd56228d5c1dd8f9cf5c5d,68ddd1757855a20e2f5ddbf2,1
68ddd1757855a20e2f5ddbf3,68ddd1757855a20e2f5ddbf3,0
68dd56228d5c1dd8f9cf5c5d,68ddd1757855a20e2f5ddbf3,1
68ddd1757855a20e2f5ddbf4,68ddd1757855a20e2f5ddbf4,0
68dd56228d5c1dd8f9cf5c5d,68ddd1757855a20e2f5ddbf4,1
68ddd1757855a20e2f5ddbf5,68ddd1757855a20e2f5ddbf5,0
68dd56228d5c1dd8f9cf5c5d,68ddd1757855a20e2f5ddbf5,1
68ddd1a17855a20e2f5ddbf6,68ddd1a17855a20e2f5ddbf6,0
68ddd1757855a20e2f5ddbf1,68ddd1a17855a20e2f5ddbf6,1
68dd56228d5c1dd8f9cf5c5d,68ddd1a17855a20e2f5ddbf6,2
68ddd1a17855a20e2f5ddbf7,68ddd1a17855a20e2f5ddbf7,0
68ddd1757855a20e2f5ddbf1,68ddd1a17855a20e2f5ddbf7,1
68dd56228d5c1dd8f9cf5c5d,68ddd1a17855a20e2f5ddbf7,2
68ddd1c37855a20e2f5ddbf8,68ddd1c37855a20e2f5ddbf8,0
68dd56228d5c1dd8f9cf5c5e,68ddd1c37855a20e2f5ddbf8,1
68ddd1c37855a20e2f5ddbf9,68ddd1c37855a20e2f5ddbf9,0
68dd56228d5c1dd8f9cf5c5e,68ddd1c37855a20e2f5ddbf9,1
68ddd1c37855a20e2f5ddbfa,68ddd1c37855a20e2f5ddbfa,0
68dd56228d5c1dd8f9cf5c5e,68ddd1c37855a20e2f5ddbfa,1
68ddd1cc7855a20e2f5ddbfb,68ddd1cc7855a20e2f5ddbfb,0
68ddd1c37855a20e2f5ddbfa,68ddd1cc7855a20e2f5ddbfb,1
68dd56228d5c1dd8f9cf5c5e,68ddd1cc7855a20e2f5ddbfb,2
68ddd1cc7855a20e2f5ddbfc,68ddd1cc7855a20e2f5ddbfc,0
68ddd1c37855a20e2f5ddbfa,68ddd1cc7855a20e2f5ddbfc,1
68dd56228d5c1dd8f9cf5c5e,68ddd1cc7855a20e2f5ddbfc,2
68ddd1cc7855a20e2f5ddbfd,68ddd1cc7855a20e2f5ddbfd,0
68ddd1c37855a20e2f5ddbfa,68ddd1cc7855a20e2f5ddbfd,1
68dd56228d5c1dd8f9cf5c5e,68ddd1cc7855a20e2f5ddbfd,2
68ddd1cc7855a20e2f5ddbfe,68ddd1cc7855a20e2f5ddbfe,0
68ddd1c37855a20e2f5ddbfa,68ddd1cc7855a20e2f5ddbfe,1
68dd56228d5c1dd8f9cf5c5e,68ddd1cc7855a20e2f5ddbfe,2
68ddd2037855a20e2f5ddbff,68ddd2037855a20e2f5ddbff,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddbff,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddbff,2
68ddd2037855a20e2f5ddc00,68ddd2037855a20e2f5ddc00,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc00,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc00,2
68ddd2037855a20e2f5ddc01,68ddd2037855a20e2f5ddc01,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc01,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc01,2
68ddd2037855a20e2f5ddc02,68ddd2037855a20e2f5ddc02,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc02,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc02,2
68ddd2037855a20e2f5ddc03,68ddd2037855a20e2f5ddc03,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc03,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc03,2
68ddd2037855a20e2f5ddc04,68ddd2037855a20e2f5ddc04,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc04,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc04,2
68ddd2037855a20e2f5ddc05,68ddd2037855a20e2f5ddc05,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc05,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc05,2
68ddd2037855a20e2f5ddc06,68ddd2037855a20e2f5ddc06,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc06,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc06,2
68ddd2037855a20e2f5ddc07,68ddd2037855a20e2f5ddc07,0
68ddd1c37855a20e2f5ddbf9,68ddd2037855a20e2f5ddc07,1
68dd56228d5c1dd8f9cf5c5e,68ddd2037855a20e2f5ddc07,2
68ddd25b7855a20e2f5ddc08,68ddd25b7855a20e2f5ddc08,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc08,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc08,2
68ddd25b7855a20e2f5ddc09,68ddd25b7855a20e2f5ddc09,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc09,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc09,2
68ddd25b7855a20e2f5ddc0a,68ddd25b7855a20e2f5ddc0a,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc0a,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc0a,2
68ddd25b7855a20e2f5ddc0b,68ddd25b7855a20e2f5ddc0b,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc0b,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc0b,2
68ddd25b7855a20e2f5ddc0c,68ddd25b7855a20e2f5ddc0c,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc0c,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc0c,2
68ddd25b7855a20e2f5ddc0d,68ddd25b7855a20e2f5ddc0d,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc0d,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc0d,2
68ddd25b7855a20e2f5ddc0e,68ddd25b7855a20e2f5ddc0e,0
68ddd1c37855a20e2f5ddbf8,68ddd25b7855a20e2f5ddc0e,1
68dd56228d5c1dd8f9cf5c5e,68ddd25b7855a20e2f5ddc0e,2
68ddd2a57855a20e2f5ddc0f,68ddd2a57855a20e2f5ddc0f,0
68dd56228d5c1dd8f9cf5c5f,68ddd2a57855a20e2f5ddc0f,1
68ddd2a57855a20e2f5ddc10,68ddd2a57855a20e2f5ddc10,0
68dd56228d5c1dd8f9cf5c5f,68ddd2a57855a20e2f5ddc10,1
